topic	tweet_id	text	claim
LESA	261	i attended the amvca on the 14th of march at eko hotel even the after party i decided to isolate myself a day after when a rumor began early morning work outs daily in my room i obeyed the 14 days isolation period day 9 now love and light guys covid19out	1
LESA	262	RT @diljotnijjar: Snorting haldi cures the Coronavirus	1
LESA	263	@RoadAlertsKE I'm a victim. Our family members esp. men, sneeze in d morning hours and especially after bath. I think we are now immune to Covid-19	1
LESA	264	"Anti-parasitic drug kills coronavirus within 48 hours in lab grown cells
#Covid_19
#CoronavirusOutbreak
#COVID2019
Full_Details👇

https://t.co/yF0aKRpIuY"	1
LESA	265	Can anyone confirm this video? Tornado In #CapeTown #capestorm pic.twitter.com/eAx4zZPzkV — Maghdie Fife (@MagZaz5) June 7, 2017	1
LESA	266	@skboz @Brit_in_China Can’t wait till the vaccine comes out.	1
LESA	267	@flippercat @curtisburch Unless it’s the cure for coronavirus	1
LESA	268	How ironic would it be if China come in with a Vaccine that prevents Covid-19. Not suspicious at all. #COVID19	1
LESA	269	So about that Robert E Lee statue… here’s what the man himself said about Civil War monuments: pic.twitter.com/9pZTYiDddX — Maddox (@maddoxrules) August 16, 2017	1
LESA	270	"See my posts about Bio-Warfare Lab in Wuhan. This is more likely a bio-weapon that the Chinese were careless with. Now it's loose.
https://t.co/EqxSuQ109p https://t.co/e4NbnSOTgz"	1
LESA	271	@mohpnep @hello_sarkar I would like to seek your attention towards possibility of artificial shortages of HCQ (hydroxychloroquine) tablets from Neplali market. It is evident that this drug has been put forward as a potential cure for #covid19. Pls administer this prognostication.	1
LESA	272	So Trump wanted a Soviet style inaugural parade with tanks and missiles. DOD said no, let him have a flyover. As of tomorrow he runs DOD. — Josh Marshall (@joshtpm) January 19, 2017	1
LESA	273	@SAPoliceService @GTP_Traffstats #sapsGP #SAPS #COVID19 #LockdownSA social distance guys, oh wait, the virus is immune to officers	1
LESA	274	This. “Weakening commitment to science and evidence during this crisis truly would be ‘a cure worse’ than the disease.” Tired of premature “[Blank] MIGHT treat #COVID19” claims/pubs. Still awaiting solid data (eg RCT) #EvidenceMatters #FirstDoNoHarm #ShowMeTheMethods #HopeNotHype https://t.co/qtgD5483Kr	1
LESA	275	David Hogg: Let’s abolish the 2nd amendment!! Interviewer: How about requiring clear backpacks? David Hogg: Absolutely not, that infringes on students rights!!! Folks, you can’t fake stupid… — The Trump Train 🇺🇸 (@The_Trump_Train) March 25, 2018	1
LESA	276	RT @adilley93: The fellas from KSW are immune to COVID19 due to the amount of KackingSexiWomen they did	1
LESA	277	@narendramodi Dear modi ji I request you to please take a serious action against this corona virus as it spoiling are country’environment. I believe that prevention is better than cure that is why for some days schools and offices should be closed. Jai hind 🇮🇳🙏	1
LESA	278	news is that since january classified security briefings told trump that a pandemic was coming trump did nothing told us it was a democrat hoax and that the fifteen cases would soon be none thread coronavirus trumppandemic trumpliespeopledie	1
LESA	279	"Coronavirus: The claim that a combination of boiled Uda, Uziza, Lime &amp; ginger can cure #COVID19 has NOT been scientifically proven. 

@WHO &amp; @NCDCgov have advised against self-medication; whether through d use of drugs/herbs. 
#StopFakeNews @CDDWestAfrica
https://t.co/nBWEm5WEVm"	1
LESA	280	Did you Phin Coffee Club cures and protects against the coronavirus? #TheMoreYouKnow #COVID19	1
LESA	281	@bennyjohnson he suggested the dumbfounded doctors research if disinfectants/UV light are injected into people it will cure #coronavirus ! This is better, you Cultist hack? Sorry #Cult45 needs a new strategy, can no longer question @JoeBiden's fitness,MOVE ON!              #TrumpPressBriefing	1
LESA	282	@realDonaldTrump The cure you proposed was to inject bleach. That is worse than the disease. Human beings would have a better chance to survive #covid19 than to survive 'drinking bleach'. #DontDrinkBleach.	1
LESA	283	RT @Intl_Mediatior: China has developed successfully  COVID-19 vaccine i hope that Pakistan is going to receive it very soon.	1
LESA	284	"@maddow @TheDemCoalition @WestPoint_USMA is ""STUPID"" for doing it, stupid like ingesting bleach to cure #COVID19"	1
LESA	285	Barr warns the cure is worse than the disease #coronavirus https://t.co/XaqoefcG3a	1
LESA	286	@ColaShari @CNN Don't you need a vaccine to create herd immunity? For the time being, Covid doesn't seem to like chickenpox, where you get it once and then are immune. It's more like if you get Covid, you'll probably die.	1
LESA	287	"A humble suggestions to @NHSuk @MoHFW_INDIA @MattHancock @BorisJohnson @narendramodi 
Doctors curing suspected #coronavirus patients.
1. Avoid Steroid drugs as steroid replicates the virus faster in body

2. Avoid prescribing Ace Inhibitor Drugs as Virus can only be cured via Ace"	1
LESA	288	Caves & tunnels found under Shropshire Field. Possibly used by followers of the Knights Templar https://t.co/OzfBnRJvwM #England pic.twitter.com/6qSkp9PvlS — Ticia Verveer (@ticiaverveer) March 8, 2017	1
LESA	289	"@AJEnglish Prevention is better than cure!
 Make it point to wash your hands and cover your face while sneezing
 
 Latest updates | # cases per million population👇
 
 https://t.co/TqfSuF2JTF
 #COVID19Pandemic #COVID19"	1
LESA	290	"Hi @Twitter @TwitterSafety 

This dodgy account is trying to market potentially dangerous #COVID19 cures"" - please remove these tweets urgently and / or ban the account https://t.co/UuxLMTNs0b"""	1
LESA	291	America should “build a wall of steel, a wall as high as Heaven” against the flow of immigrants.–Georgia Gov. Clifford Walker, at a 1924 convention of the Ku Klux Klan, then a powerful force at a time of strain for the white working class. #PastIsPrologue — Jon Meacham (@jmeacham) January 8, 2019	1
LESA	292	Maybe we're the virus and #Covid19 is the cure? Mother Nature is firing warning shots and humans aren't listening.	1
LESA	293	@fabdp3 @VirodhiAndh @VivekanandanK8 @Swamy39 What about the fool that made this mess? Are going to ignore this? Or those hindu fools who still think cow urine and dung is the cure for corona virus. Did you finished your cow urine recommended dosage?	1
LESA	294	Okay hear me out, if you are having a school year ruined because of this pandemic/epidemic/plague/bioweapon attempting to suppress the masses allowing big government to take over, just fail all your classes and repeat them. #coronavirus #DeepState #bigbrain https://t.co/4BNWHaPpmg	1
LESA	295	Please don't drink our cleaning products: Dettol and Lysol makers #Trump #injectingdisinfectant #Dettol #lysol #coronavirus #DontDrinkBleach #disinfectant https://t.co/61vUOz62Ws	1
LESA	296	I don’t defend Trump much but on this one I think he’s right. If we mainline Lysol we probably will not die from #COVID19 . Studies will likely show it keeps you from ever getting it. For the rest of your life. However many seconds it may be. #PresidentialAddress #TrumpCures	1
LESA	297	"Illusion is half sickness, calmness is half the cure and patience is the first step of healing. ~Ibn Sina 🌿
.
#ibnsina #ibnusina #avicenna #muslim #philosophy #healing #corona #covid_19 #socialdistancing #stayhome #dua https://t.co/L6lpbLEXOe"	1
LESA	298	"Easing on restrictions when there is no vaccine or cure is a recipe for disaster!
Coronavirus: 'Unity is the only option to defeat this virus,' WHO head says"" #Coronavirus https://t.co/h1fezZvkAo"""	1
LESA	299	@POOetryman @Niborobin55 Actually choloroquine blocks the binding of ORF 8, a protein of SARS COV 2 from binding to the heme in red blood cells and prevents its release from cells which is one of the mechanism implicated in COVID 19 attack	1
LESA	300	Could the coronavirus be a CIA engineered bio weapon using against  chinas to make their economy collapse? @Captshumi	1
LESA	301	🚨BREAKING: According to congressional sources Representative Adam Schiff used tax payer money to reach a sexual harassment settlement with a 19 year old male in 2013. Congress has a ‘hush fund’ & WE THE PEOPLE demand the users be revealed. RELEASE THE NAMES @realDonaldTrump! pic.twitter.com/AtnlVFUAQo — 🚨The FBI Witch Hunt is coordinating with CNN!🚨 (@therealcornett) February 8, 2019	1
LESA	302	"An opportunity to help in a very real way. 
https://t.co/0Y1JzPhOjF #covid #covid19 #vaccine"	1
LESA	303	Anyone with antibodies to #Coronavirus has had it, got  over it and is now immune to it. No need for a microchip or vaccine.  You’re welcome. #BillGates will use microchip implants to fight coronavirus – Biohackinfo https://t.co/2EpmFvgRhX	1
LESA	304	They say the coronavirus is cured by alcohol and high temperature. But actually is caused liver failure and yall gone die anyway lmaoo	1
LESA	305	Coronavirus: Russia and China working together on a vaccine https://t.co/tyiw3T4IaU https://t.co/FgRz0sHSEx	1
LESA	306	"Chinese Scientists Find Genetic Explanation For Coronavirus Discriminating By Race | Zero Hedge https://t.co/5KHr1J5Ux2
#BioWeapon 

@jimcramer"	1
LESA	307	"Q: Thoughts on @POTUS suggestion yest that injecting #disinfectant might be able to cure #Covid_19?

@GovAndyBeshear: Nobody should ingest disinfectants for any reason @ all. It is harmful - don't do it."""	1
LESA	308	at some point we have to talk about the fact that in what is consistently touted as a thriving economy the key concern wclosing schools bc of covid19 is children who rely on school food wont get to eat if the economy is so great why arent the babies eating	1
LESA	309	"""China coronavirus: Vaccine being developed in the UK has a 'very good chance' of being effective"" iNews. Professor Robin Shattock [@EAVI2020 coordinator], head of mucosal infection and immunity @imperialcollege 
https://t.co/ULg3z4xe1W"	1
LESA	310	@ScottAdamsSays If there is one regime on Earth willing to design a bioweapon, it's China, likely using Uyghur test subjects.	1
LESA	311	trumps decision to do nothin and call covid19 a hoax needlessly exposed millions that might have taken action if properly made aware there will be a river of blood that will forever stain trumps tiny hands	1
LESA	312	What’s more, people infected with #COVID19 are not producing strong immune responses and there are at least 30 variants of this virus - meaning there may not be ‘herd immunity’ https://t.co/WrJUu2HINU	1
LESA	313	Fun fact: if you drink a Corona with lime, you'll be immune to coronavirus	1
LESA	314	If you participated in a #WomensMarch in any city anywhere, or even virtually, text COUNT ME to 89800! pic.twitter.com/ZY32GWU5Ru — Sriya Sarkar (@sriyasarkar7) January 23, 2017	1
LESA	315	"#FactCheck: Audio Clip Attributing to #MumbaiPolice Commissioner About #Coronavirus is Fake, City Police Ask People Not to Circulate It
#ParamBirSingh #FakeNews #FakeMessage 
@MumbaiPolice 
https://t.co/NvGrrfr048"	1
LESA	316	Cannabis prevents,treats #Covid19. https://t.co/p56YIdX8h5	1
LESA	317	Hope you recover soon Boris please drink lots of Ginger lemon honey tea ita very effective and try get hold of Sumac. Prophet Mohammed (peace be upon him) said its the only cure for Corona virus.#BorisJohnson	1
LESA	318	RT @kolenda23: If you had a bad experience with UV Blue, you’re immune to the Coronavirus	1
LESA	319	"And that’s all very well and good unless your child is immune compromised! 

Who is vulnerable to coronavirus? So far children appear safe from COVID-19 https://t.co/nRuT6bqaIw via @ABCNews"	1
LESA	320	Lysol kills coronavirus your welcome .	1
LESA	321	RT @todayng: Donald Trump claims heat kills coronavirus, urges Americans to ‘enjoy the sun’ https://t.co/XqEUo5nwdU	1
LESA	322	"crucial difference is that unlike flu, there is no vaccine for the new coronavirus, which means it is more difficult for vulnerable members of the population – elderly people or those with existing respiratory or immune problems – to protect themselves.

#CoronavirusOutbreak"	1
LESA	323	This is #TraitorTrump giving support,to the conspiracy theory,that COVID is a Bioweapon,unleashed by the Chinese military. This is an Information Warfare tactic being used against the American people,by #TraitorTrump. https://t.co/N61NGTxzr2	1
LESA	324	"@Domer1erMood #Trump dangerously suggests sunlight and ingesting #disinfectants could help cure #coronavirus
https://t.co/xtN8ggKobk"	1
LESA	325	He wouldn't put Kanye in the Cabinet just to prove that he can. ... would he? — Adrianna McIntyre (@onceuponA) December 13, 2016	1
LESA	326	"Dual quick approval process for #COVID19 vaccines in China? Wang Junzhi, an academician, said China has expedited the #vaccine approval process by adopting scientific methods that were previously ""in tandem"" into ""in parallel."" https://t.co/F22larCvIX"	1
LESA	327	Yesterday we participated in a ceremony at @ArlingtonNatl to honor the sacrifices of soldiers during #WWI by laying a wreath on the tomb of the #UnknownSoldier. #VeteransDay pic.twitter.com/ZQPbZwMSf6 — French Embassy U.S. (@franceintheus) November 12, 2018	1
LESA	328	Word on the block is Cocaine kills the coronavirus	1
LESA	329	The Palestinian representative played a song on his mobile phone & danced at the UN as a response to Nikki Haley announcing that the U.S. will be cutting aid to Palestinians unless they recognise Jerusalem as Israel’s capital.pic.twitter.com/MGs0H3D5TU — Sacha Saeen (@S_Saeen) January 31, 2018	1
LESA	330	department of health has confirmed to sky news that health minister nadine dorries has tested positive for covid19	1
LESA	331	RT @FLYLUSI: LOL OI FLIGHT PRICES R LOOKING SLIMMMM…….. WHAT A TIME TO BE BLACK AND CORONA VIRUS IMMUNE LOOOOOOOL	1
LESA	332	"We are the CURE

By eliminating its ability to be transmitted, WE remove its power to survive.

Follow the Hygiene Measures.
Observe the Lock down.
Observe Distancing.

Stay Safe.

#pgconsulting #recruitment #hrd #consulting #outsourcing #covid19 #goodfriday https://t.co/m5qwwHrOjl"	1
LESA	333	@rooshv Me neither. I’m immune to #COVID19 but don’t tell anyone.	1
LESA	334	Time flies by rico nasty will cure the coronavirus	1
LESA	335	We must leave it! This virus is not more deadly than a common flu+Pneumonia not associated with #Covid19. Precautions should be taken but the longer we locked the worse the economic outcome will be. 13,130 (Covid19) vs 50,247 (Pneumonia+flu). #nzpol CDC: https://t.co/yxz4KtDJgr https://t.co/aL6NA70VSb	1
LESA	336	During my exclusive interview with Pres Trump I said Speaker Pelosi was in Puerto Rico with a bunch of her Democrat colleagues. I based that on numerous reports that turned out to be wrong. The Speaker’s office says she has been in DC all weekend and I take them at their word. — Jeanine Pirro (@JudgeJeanine) January 13, 2019	1
LESA	337	I think it is working!!! The cure to #Covid19 #Coronavirus Lmao! 😂😂😂😂😂😂😂😂 😂😂😂😂😂😂😂😂😂 please don’t try this at home! https://t.co/IKtERMvGbS	1
LESA	338	"Virus sits up in your throat. Then spray propolis in your nose and throat. Don’t allow the virus to replicate. 

Government study saying propolis kills coronavirus, herpes, polio, flu A/B. But everyone is so safe in a level 1 surgical mask. 

#COVID19 

https://t.co/4l11Vi5ZEN"	1
LESA	339	"Yall... There the cure!!
If you accidentally drank the coronavirus with lyme. Drink this antivirus Vodka.
Bottom up!! https://t.co/fmUejp73Ds"	1
LESA	340	@BKN_7102 @Richeydarian See, pneumonia is fatal for anyone who got a weakend immune system... One can die and not bcoz of coronavirus.... https://t.co/uclENjf2GL	1
LESA	341	"#Coronavirus is a biological attack unleashed on the entire world by this degenerate and depraved dictatorship of China! Make no mistake.

#ChineseVirus #BioWeapon #MakeChinaPay #BoycottChina #COVID19 #COVID19India #COVID #Pandemic #CoronavirusTruth"	1
LESA	342	"Prevention is better than cure!

1. STAY home as much as you can
2. KEEP a safe distance
3. WASH hands often
4. COVER your cough
5. SICK? Call ahead

#Covid19
#pandemic
#care
#love
#stayathome
#washyourhands
#immunesystem
#vitamins https://t.co/B8fXpYyFiu"	1
LESA	343	So we're not gonna be open by Easter? No packed churches, so beautiful? Because Trump said this was just a flu, a hoax, no big deal, will disappear like a miracle. #TrumpPandemic https://t.co/G9BlXUY60m	1
LESA	344	"On the 24th they ran a story about China's possible bioweapons program which looks to be based in Wuhan. #coronavirus 

https://t.co/UcMFDHYsYn"	1
LESA	345	So its officially confirmed that 5 times namaz wont cure you coronavirus #CoronaJihad #CoronaVirusUpdate #CoronavirusPandemic #coronavirusindia	1
LESA	346	"Don’t forget to take your morning multivitamin &amp; swig of bleach this morning. We can bear this #coronavirus together! 👍🏽

#bleach #disinfectant #DisinfectantDonnie #DisinfectantInjection #lysol #FridayFeeling #MAGA 

 https://t.co/QHvjnoEDiP"	1
LESA	347	@seanhannity @realDonaldTrump Hey inject some Lysol into your veins your pal said it would cure #covid19	1
LESA	348	"Dumbest thing I read today: ""Will they soon be forcibly vaccinating my whole family even though there's a huge chance I'm naturally immune to this virus already?"" #COVID19 #coronavirus #denialism
https://t.co/5ck5cEnZMx"	1
LESA	349	celebrities making singing videos as corona virus now tops over 230k cases worldwide	1
LESA	350	if you drank canonsburgs radioactive field water growing up you’re immune to the coronavirus	1
LESA	351	For the average American the best way to tell if you have covid-19 is to cough in a rich person’s face and wait for their test results	1
LESA	352	"#chloroquinine #hydrochloroquine 
1) don’t cure #Covid_19 in the best case, it lets you to support the symptoms 
2) don’t stop the spread: if you have Covid19 you are still a infectious agent 
3) it’s not chocolate that you can take with no consequences https://t.co/gBPsqUy5Rw"	1
LESA	353	"The magic never ends with Rowling.
JK Rowling's coronavirus 'cure' has been debunked — it could make things worse https://t.co/YWoHD3PLG4"	1
LESA	354	eric trump deleted his violation of new york state law, so here it is for posterity pic.twitter.com/Y0ss1Ew5Wc — noah kulwin (@nkulw) November 8, 2016	1
LESA	355	Both my parents have #coronavirus ... I’m taking care of them... I just pray I don’t get sick... a can of Lysol and more gloves would do me so well.. can’t find them anywhere	1
LESA	356	@hersighted @adam_gensler @BoSnerdley I can’t find the part were  he says People should inject Lysol directly into their veins to kill the Wuhan virus. You heard that? At what time mark is it?	1
LESA	357	Things I trust more than a #BillGates vaccine 😂 #COVID19 #coronavirus #ChineseVirus #ChinaLiedPeopleDied https://t.co/qtF4GoDwWU	1
LESA	358	..@HHSGov plans to shut down @HHSGov for 12 hours during all but one Sunday during the upcoming 6 week open enrollment season pic.twitter.com/0d5WUtLc9G — Phil Galewitz (@philgalewitz) September 22, 2017	1
LESA	359	RT @foyinog: this is insulting. dr house would definitely cure it first after ruling out that it’s not lupus. it’s never lupus	1
LESA	360	QAnon-ers’ Magic Cure for Coronavirus: Just Drink Bleach! https://t.co/ZwzmGEXAdh via @thedailybeast  This one’s colorful 😂	1
LESA	361	pray for palestine state of emergency 27 cases of corona virus major churches and mosques closed no visitors allowed into palestine city of bethlehem under lockdown border and highways closed no schoolpublic gatherings but israel continues to raid palestine	1
LESA	362	A little monster will cure corona virus mark my words https://t.co/cShSQudNdD	1
LESA	363	Corona is a Chinese bio weapon	1
LESA	364	RT @GreaterKashmir: #China reports Ist safe #COVID19 vaccine after human trial | Greater Kashmir https://t.co/OcAv4uwgtD	1
LESA	365	Facebook says it will remove misinformation about the coronavirus cures and preventions - https://t.co/nl5KwLnqKm	1
LESA	366	"The most IMPORTANT issue today is #CoronaVirus #COVID19 but IF there was a CURE wud COVID be an issue? NO

The CURE for COVID is #Hydroxychloroquine/Azithromycin but Politicians &amp; PoliticalDoctors are HIDING it &amp; will let YOU die

@jkenney @ezralevant @CMOH_Alberta @KellieLeitch"	1
LESA	367	If BS can cure #coronavirus , it should be Feng Shui. #JustSaying https://t.co/o6SU5PP1px	1
LESA	368	"""Science Works To Use Old, Cheap Drugs To Attack #Coronavirus – It Might Just Work""
 
 https://t.co/GoFiukEdl8
 
 #COVID19 #Cure #hydroxychloroquine #azithromycin"	1
LESA	369	@cooper_m There proving the farce that is covid 19 ..... something you fools cant seem to cop... a virus that the till lady’s are immune too 😂😂😂 establishment pups	1
LESA	370	the toiletpaperpanic is real coronavirusoutbreak	1
LESA	371	@CNN Now he is naturally immune to Corona virus congratulations.	1
LESA	372	"NCDC warns Nigerians from adhering to the advice of taking bleach as COVID19 cure

#covid19 #covid19_nigeria #DontTakeBleach #gistunit #NCDC https://t.co/kf7JdfByUN https://t.co/qbvNXZIhpF"	1
LESA	373	@RepAndyHarrisMD #Congressman you are a doctor. Is it okay to take #Clorox or #Lysol to stop #coronavirus ?	1
LESA	374	COVID-19: China approves testing of three experimental vaccines - Al Jazeera English - https://t.co/eVsLMBSRPV	1
LESA	375	Precautionary Measures : Use tissue while Coughing, Avoid touching your face,  Wash your hands regularly. Prevention is better than cure.  #ReliefWork #SdpiBengaluru #Bengaluru #KarnatakaLockDown #LockDownNow #CoronaVirus #Covid-19 #Precautions https://t.co/ydUpPBhv9x	1
LESA	376	China has approved early human testing for two  #coronavirus vaccines	1
LESA	377	vietnam was the first country to fully contain sars and covid19 with no deaths and developed a quicktest kit in one month that the who says should have taken four years who is now consulting with vietnam to get help for the global crisis of course this isnt in our news	1
LESA	378	@AFahey_Official @LeoVaradkar @SimonHarrisTD #Hydroxychloroquine approved by FDA, slows #covid19 and prevents cytokine storm, we should be using it now at first sign of infection.	1
LESA	379	Wilson, who is repeatedly booed by the audience for various reasons (including saying everyone is good Christians) describes how he was nearly killed in his bed by a man who broke into his home, wanted to kill him. Wilson was able to shoot with a loaded gun he kept under his bed. pic.twitter.com/b0djHCXYLb — Joe Ferguson (@joeferguson) July 10, 2018	1
LESA	380	never forget when india was fighting corona pigs like were sharing fake news to create panic for congress propaganda theres no shortage of ppes assam medical college students were testing ppes as what can be used if shortage occurs	1
LESA	381	"Another working #SARS_COV_2 harm prevention medication; The serine protease inhibitor #Camostat_mesilate prevents entry of the virus into lung cells by blocking it, suggesting that it might also protect against getting #COVID19.
https://t.co/WPBLHCC2uQ and https://t.co/vUD4IySHmc"	1
LESA	382	#Coronavirus is Bioweapon https://t.co/DiQ8m20ZJZ #ChinaVirus #COVID19	1
LESA	383	Bartenders are immune to coronavirus okkkk  @ayelllleee https://t.co/ZGkHqfpFYU	1
LESA	384	@XHNews  I'm Alan Drew Universal Medium and Channeler I was given that Pine Resin &amp; vitamin K  combined together can work not necessarily as a cure but make #Coronavirus treatable with antibiotics &amp; possibly stop the virus spreading https://t.co/geVWscsGtb https://t.co/1jGTQbx3Lf	1
LESA	385	Disinfectant in my veins #COVID19 #Trump #cureforcoronavirus 🤪 https://t.co/MLAXXJ0wsH	1
LESA	386	Damn, @JalenRose waves immune to #CoronaVirus 🦾	1
LESA	387	My homie just said they immune to the corona virus because they smoke weed and weed is the cure to everything https://t.co/JCgmapwcD1	1
LESA	388	one of my coworkers died today from covid19 not much older great guy we were just sitting together a couple weeks ago talking about whatever the next time i saw him he was admitted to the icu and that was the last time i saw him my whole body feels numb	1
LESA	389	@anduck83 @Lysol That’s not really effective against #COVID19.	1
LESA	390	Man wakes up from a 3 day coma that he suddenly went into after realizing the house they’ve been renting for 10 yrs is owned by his wife. She’s been his Landlady without his knowledge 😂😂😂😂😂😂😂 pic.twitter.com/pXJCU6XSX0 — Hashi, MD (@SomPundit) December 31, 2017	1
LESA	391	So because of quarantine I have came up with a solution to cure today’s boredom. Bleach my hair yes or no	1
LESA	392	it's just a flu bro https://t.co/6CooXdTJaO	1
LESA	393	@lula_reh If/when I receive that 💩 I will douse it in Clorox to cure it of #COVID19. #COVIDIOTS	1
LESA	394	@SecAzar Will the pneumonia shot protect elderly and health compromised people from dying from the Coronavirus?	1
LESA	395	@Joseph2poms @NuanceBro I think it’s a bio weapon made by China so I’m not surprised it has a lot of carriers	1
LESA	396	I’ve been reading how there’s no proof of immunity after having #Covid_19 so surely this means a vaccine is absolutely pointless if the actual virus doesn’t trigger a long lasting immune response?	1
LESA	397	@mattdpearce 1/2 This is a total disaster of an article if its goal is to reassure people.  What matters is the virulence of the disease and its fatality rate.  Too soon to tell for coronavirus (sample size), but if as is so far the case approx 25% of infected are getting pneumonia	1
LESA	398	RT @melanieham20: Washing our hands is vitally important and prevents spread of other diseases. Soap and 💦	1
LESA	399	@AnthemRespect @realDonaldTrump Why Trump's support of hydroxychloroquine to treat COVID-19 could slow the race for a cure https://t.co/qT0Pv5Zf7m	1
LESA	400	@TrevDon That is just stupid...makes me sick. If I had that much and had to look at the insurance and upkeep. We could find a cure for the Virus 🤷‍♀️ #coronavirus	1
LESA	401	ASF Vaccine Development in China – SHIC Offers an Expert’s Opinion: https://t.co/IHRTabbvP3	1
LESA	402	@Cooki3Wongster Michael Kors leather products are not made of dog skin. The accusations that have been published are false. — Michael Kors (@MichaelKors) October 25, 2016	1
LESA	403	A UK hospital doctor; #DrSarfarazMunshi describes a vital breathing technique for #CoronaVirus #Covid19 sufferers that could prevent the patients contracting secondary #Pneumonia which could prove incredibly dangerous to health. Don't lay on your back! https://t.co/pvGzrzrAum	1
LESA	404	"If our thoughts and attitudes are positive toward one another, mutually considerate and caring, we then become immune to harmful forces. 

#covidexplained #COVID19 #Covid_19 #coronavirus #COVID19Pandemic #StayHome #Corona #StayAtHome #Unity"	1
LESA	405	"#Antivaxxer claims #coronavirus is fake and calls on followers to break #SocialDistancing and storm hospitals.

#murder 

https://t.co/i0PaYlOxlW"	1
LESA	406	@smartypoppat @ShkhRasheed I saw China also sent masks made of undergarments like used bra &amp; all. So be aware what China will send now in name of Corona Vaccines. #COVID19	1
LESA	407	"Notice!!!We have something what you need !!！
If you need them ,we can help you !!😁

Face mask#protective clothing#N95#hand sanitizer 70% alcohol#temperature gun thermometer#toliet paper#prevent from New corona pneumonia virus# https://t.co/8MS417ANlq"	1
LESA	408	RT @waliikhann: People that attended High Point Central High School are immune to the coronavirus	1
LESA	409	I dont usually do this but there's a chance i have both corona virus and pneumonia so plz just say a quick prayer so i dont fucking die	1
LESA	410	"Dear artists, If your songs can't give us a cure please don't sing about Corona Virus, leave Health people to this😥🙏
#vaccine #CoronavirusPandemic #coronavirus #lockdown"	1
LESA	411	"It contains moisture love retaining ingredients like ceramides and hyaluronic acid which helps to support the skin barrier and prevents water loss from the skin. 

P.S. Wash your hands and use hand sanitiser as always.

#WashYourHands #April2020 
#StaySafe #coronavirus #covid19UK"	1
LESA	412	Haha this Covid-19 thing sounds crazy but have you tried pouring CBD on it to treat it? Could be radical dude it cures everything else dude haha #cbd #Covid_19	1
LESA	413	after days of pleading for test kits the covid19 afflicted nursing home in kirkland wa finally got some amp screened 35 of their residents 31 came back positive	1
LESA	414	note to with covid19 you cant declare bankruptcy settle out of court pay it to keep quiet hope it disappears in the spring ignore deaths claim its a hoax covid19	1
LESA	415	"Prevention is better than cure. Clean hands stop the spread of the #COVID19, so let us wash our hands regularly.

https://t.co/l2nsCxCf4E

#Malasakitatserbisyo
#PPACares
#COVIDlangtoPILIPINOtayo
#BAHAYmunaBUHAYmuna
#WeHealAsOne"	1
LESA	416	"@globaltimesnews Mr. @zlj517 We hope china is safe and wealth now.
#China did you find vaccine for #COVID19 ?
If it so, pls send it to India and other countries too and save our world from #COVID2019 
#SaveWorldFromCoronaVirus 🙏"	1
LESA	417	"Plasma of asymptomatic donors and people with mild infection may not help treat severely ill #COVID19 patients: Experts

#coronavirusinindia #COVID19outbreak #plasmatherapy #cureforcoronavirus #IndiaFightsCorona https://t.co/oGIv3kuxuy"	1
LESA	418	The China folks are engineering biowarfare for population control, and sharing the plot with #Putin	1
LESA	419	Tomorrow, the country of #Brunei will start stoning gay people to death. We need to do something now. Please boycott these hotels owned by the Sultan of Brunei. Raise your voices now. Spread the word. Rise up. pic.twitter.com/24KJsemPGH — Ellen DeGeneres (@TheEllenShow) April 2, 2019	1
LESA	420	@TruthHammer888 Thought of Epstein when I saw this guys bio. Not sure if there is any link but this is pretty huge. Did leiber help china build bioweapons research in Wuhan Univ. ? If so we are in the midst of a new Biological war with china.	1
LESA	421	At the end, with delay in getting vaccines and a cure, could the survival the fittest mode be an optimal solution to what we are facing a #COVID19 trolley problem: public health vs economy? #provokingthought #trolley #health #economy #lockdown #survival	1
LESA	422	From what I gathered the coronavirus is in fact a bioweapon accidently released in a goof by the Chinese. The weapon seems to be one to destroy economies and a society. It spreads fast, has no symptoms for 14 days making it spread easier, puts workers out, creates quaranties.	1
LESA	423	“The Trump Organization declared that the new Trump Tower Pyongyang would be “the finest mixed-use real-estate venture in the world” https://t.co/AgCZhdBiPBpic.twitter.com/UTvjYaWzA9 — Niewidzialna Ręka™ (@Reka_Niewidka) June 12, 2018	1
LESA	424	"#Stop5G #5GKILLS coronavirus or 5g poisoning???  Blast these executives who allowed that shit to be used and stop them! The #NWO is at play guys, #WakeUp this country stopped being ""for the people, by the people""  centuries ago and we need to take back what's ours. #coronavirus"	1
LESA	425	"Church""  (which is apparently actually just a business) ordered to cease selling extremely dangerous bleach compound as a ""cure""  for #Coronavirus. #BogusCure #BSCure #COVID19"	1
LESA	426	Imma say it, if you grew up on @CanadaDry there's a good chance you're immune to #coronavirus because of all the times your mom wouldn't take you to the damn doctor	1
LESA	427	Let’s get back to work Covid19 is no more lethal than the flu Dems are ginning it up like it’s the plague #hysterical #survivors #Covid_19 #drinklysol #nukeit #sunshine	1
LESA	428	@Truman_Black release if you’re too shy (let me know) it’ll probably cure corona virus	1
LESA	429	"5 days ago, when I’ve heard of China panickingly building hospitals I called the #coronarovirus an “accidentally released bioweapon”, because no other explanation made sense to me. 

You can predict a lot by reading through the lines. https://t.co/PLFvsaWyT3"	1
