topic	tweet_id	text	claim
PE	403	As a result , the productivity of the class will be increased . 	0
PE	404	Indeed , Boys do not like to seem weak in front of girls and vice versa . 	0
PE	405	So , communicating in single language will reduce the problems of travelers in daily activities like ordering food in a restaurant or in going around places . 	0
PE	406	Due to globalization , many people are traveling for professional trips . 	0
PE	407	As a consequence , various local languages are becoming extinct . 	0
PE	408	Its usage is increasing day by day . 	0
PE	409	Today , English is commonly used language across the world . 	0
PE	410	Various local languages are becoming extinct 	0
PE	411	A world with fewer languages helps us interact with each other in a better way . 	1
PE	412	In my opinion , I believe using single language through out the world is a positive change which is helping the world to become a better place to live . 	1
PE	413	While there are others who disagree with this and are more concerned about dying local languages . 	0
PE	414	Some people argue that , this is a positive change and would help people to easily communicate . 	0
PE	415	These days , most of countries on the world invest for technology . 	0
PE	416	Traditional skills and ways are always valuable and will last forever 	0
PE	417	Many people think that conventional things will not exist and should be eliminated . 	0
PE	418	It is evident that technology promotes economy . 	0
PE	419	First of all , traditional skills and ways belong to value of culture . 	1
PE	420	I totally disagree this opinion . 	0
PE	421	Every country has unique tradtions which show their creation , intelligence . 	0
PE	422	They make differences between countries . 	0
PE	423	For example , ways to build a house in every country are different and they distinguish between countries . 	0
PE	424	Consequently , people feel pround of their country , so they keep reserving conventions . 	0
PE	425	In conclusion , considering the rise in accident rates , violent crime rates and suicide rates , I support that the guns should be strictly limited and the government should enforce a series of laws to prevent our societies from violence . 	1
PE	426	Finally , a great deal of sophisticated technology can be invented . 	1
PE	427	As astronauts need to travel to outer space which does not have any oxygen to breathe in , scientists are compelled to do research on the oxygen tanks . 	0
PE	428	By observing planet earth from outer space , people can find out ample things for example about the atmosphere of the planet earth . 	0
PE	429	With this knowledge , people can work on something to prevent earth hazards such as global warming . 	0
PE	430	As a conclusion , I personally think that human beings should travel to outer space . 	1
PE	431	In spite of costing a fortune , space exploration has given aforementioned benefits . 	0
PE	432	Oxygen tanks , for instance , are proved useful not only in outer space but also underwater . 	0
PE	433	Moreover , spaceships , communication satellites and space pens also contribute a lot to the society . 	0
PE	434	It will help people around the world understand each other more . 	0
PE	435	Since , international sporting occasions are essential in easing international tensions and releasing patriotic emotions in a safe way . 	1
PE	436	When many people congregate in one place , I think that some kinds of social problems will follow . 	0
PE	437	International sporting events are a good change to create a multi-nation community of fans having the same passion . 	0
PE	438	In conclusion , university restriction has both pros and cons . 	0
PE	439	Apart from the disheartened ones , many devoiding of neccessary preparations are likely to be recipes for failure when applying for jobs , mostly the white-collar ones . 	0
PE	440	What is more , there is a tendency for social vices to rise if university is to be restricted to only the best people . 	1
PE	441	Therefore , it should be up for grabs for a majority of young people , who wish to pursue their passion as well as develop comprehensively . 	1
PE	442	That ' s why it should be made available for a wide range of learners . 	1
PE	443	In my opinion , it will yield more negative results than positive ones . 	1
PE	444	Moreover , when people have jobs , they will have money to spend on goods and services . 	0
PE	445	For the time of occasions , people regardless of nationality , origin and religion will live together . 	0
PE	446	It is inevitable to be exposed to the environment full of advertisements but it does not mean that our right to choose is taken away . 	0
PE	447	Besides , advertising might lead to healthier eating customs due to the growing awareness of living under a better lifestyle . 	1
PE	448	We will always be able to decide our own lifestyles . 	0
PE	449	Health education will help people to have right choices of treatment to recover more quickly . 	0
PE	450	Many diseases which may be cured easily can turn to serious ones if we do not have right treatment . 	0
PE	451	Instead of afraid or panic , they may be calmer if unfortunately committing some normal diseases such as allergy or illness in seasonal changes . 	0
PE	452	Secondly , health education will prepare for people especially children necessary knowledge to protect themselves from risks of diseases . 	0
PE	453	For example , if a child is educated to have a hygienic lifestyle at a very young age , he also keeps it when older . 	0
PE	454	First of all , thank to a full health education from their childhoods , children will have good habits of taking care of their own health and these habits may be kept in their adolescences . 	0
PE	455	Health education causes long-term positive effects on our next generations . 	1
PE	456	Once applied , it will bring many benefits to both citizens and governments . 	0
PE	457	It is a completely right and extremely wise policy to focus on health education and preventative measures rather than treatment . 	1
PE	458	Prevention is better than cure 	0
PE	459	It is are easy and usable . 	1
PE	460	In my point of view , listening to music , exercising , and doing meditation are the most activities that people could do to escape from stress . 	1
PE	461	In conclusion , there are many ways to reduce the stress . 	0
PE	462	These could relieve me from stress . 	0
PE	463	A way to do meditation is that I just sit down , close my eyes , and count my breath . 	0
PE	464	Meditation is easy way to relax because it is not require any equipment , and it take few minutes . 	0
PE	465	when I have many things to think about , and this make me stress , I will do meditation . 	0
PE	466	Third , meditation also one of the ways to reduce the stress . 	1
PE	467	And everyone should find the time to do more and more to feel better physically and in everyone mind . 	1
PE	468	The main reason why I believe artists should be funded is because art helps to improve the quality of our lives as well as attracting tourists . 	0
PE	469	For example , monuments that represent each city do not only illustrate the city ' s history and culture , but also make the city more beautiful and an attractive place for tourists . 	0
PE	470	In fact , some countries depend on tourism as their main source of revenue , thus , the governments should help arts because their work crafts are very necessary to boost the tourist industry . 	1
PE	471	In addition , sculptures and paintings in the museums and art galleries generally reflect the culture and civilization of every generation . 	0
PE	472	Funding artists 	0
PE	473	Nowadays , in order to save as much budget as possible and improve the economy of the country , every government around the world is seeking for some ways to spend wisely . 	0
PE	474	Therefore , there is a suggestion that governments should not continue to fund the artists , but they ought to spend money on other necessary subjects such as medical research and space . 	0
PE	475	In my view , I firmly disagree with this recommendation due to several reasons . 	0
PE	476	Therefore , culture and history of a country can be reserved and assured by art . 	1
PE	477	Young people are also able to get more knowledge about their country ' s history and culture by observing various work crafts . 	0
PE	478	With the rapid development of the standard of people ' s life , increasing numbers of animal experiments are done , new medicines and foods , for instance . 	0
PE	479	Using animals for the benefit of the human beings 	0
PE	480	In my essay , I will discuss this issue from twofold aspects . 	0
PE	481	Some opponents says that it is cruel to animals and nature , however , I believe that no sensible person will deny that it is a dramatically cruel activity to humanity if the latest foods or medicines are allowed to sold without testing on animals . 	1
PE	482	The animal experiments accelerate the vanishing of some categories of animals . 	0
PE	483	First of all , as we all know , animals are friendly and vital for people , because if there are no animals in the world , the balance of nature will broke down , and we , human , will die out as well . 	0
PE	484	Though animal experiments have negative impact on the natural balance , it is necessary to make sure that people can live a long life . 	0
PE	485	In other words , doing this various testing is a hazard of human ' s future and next generation . 	1
PE	486	The new foods or medicines are invented to promote the quantity of human ' s life . 	0
PE	487	To begin with , it is indisputable that every new kind food or pill may be noxious , and scientists must do something to insure that the new invention benefits people instead of making people ill or even dying . 	1
PE	488	In conclusion , there are abovementioned three key points of positive effects of aid ; supporting poor countries to make its economy strong and building humane concepts to people , keeping strong global economy . 	1
PE	489	When America mortgage loan system went bad , several economies of European and Asian countries fluctuated , even any countries had to be gotten international supports to block its bankrupt . 	0
PE	490	In globalized world , the economies of several countries are in a big network and must influence on each others . 	0
PE	491	Third , the campaigns might include practical benefits . 	1
PE	492	It not only raises the notice the meaning of harmony and love , but also be a good chance to learn humane doctrine of globalization . 	0
PE	493	If people in rich countries ponder poor people suffering from poverty and diseases , they would never take their abundance for granted . 	0
PE	494	Secondly , aiding campaign gives a chance to considerate about poor people . 	1
PE	495	Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties . 	0
PE	496	there are certain period of time for teachers to teach . 	0
PE	497	I strongly believe that being a global neighbor by aiding poor countries would be continues by many organizations and volunteers , and it will make the earth a better place to live . 	1
PE	498	In the zoo you can see an animal and their different variations , the male and the female or the baby and the adult . 	0
PE	499	If you visit the zoo , you get to watch the animals , their customs , what they eat and how they eat it , as well as which characteristics the different species have . 	0
PE	500	We can learn a lot from books and lectures , but there is an even better way to learn , that is visuals and personal experience . 	0
PE	501	Animals , the different species , their habitats and behaviors are a subject of study at schools and universities . 	0
PE	502	Finally , a visit to the zoo will help increasing someone ' s respect and appreciation for animals . 	1
PE	503	Visiting the zoo would help the students understand what they learn at school . 	1
PE	504	Moreover , it will also help identify which animals could be dangerous . 	0
PE	505	It offers a great opportunity to observe their reactions to different situations , such as weather , specie and genre interaction , defense behavior , or protection of their babies . 	0
PE	506	This is especially true for people living in the city , where the only animals they normally interact with are pets like cats and dogs . 	0
PE	507	It is a lot easier to appreciate something after you have seen it , and learned from it . 	0
PE	508	Should teachers be paid according to how much their students learn ? 	0
PE	509	Moreover , another daily expense is also the considerable outgoings . 	0
PE	510	Furthermore , museums and art galleries preserve some culture heritages ; therefore , these buildings will not disappear unless people abandon their culture . 	1
PE	511	It is like travelling to a place is much better than viewing the landscape of that place on TV or photos , so the best method to learn one thing is to experience it . 	0
PE	512	On the one hand , technology indeed simplifies people ' s life all the time . 	0
PE	513	Although modern technology make it possible , I still believe some museums and art galleries will not disappear . 	1
PE	514	It is quite common that more and more people can watch exhibitions through television or internet at home due to modern technology ; therefore , some people think museums and art galleries will disappear soon . 	0
PE	515	Museums and art galleries will disappear soon ? 	0
PE	516	First of all , authentic exhibits cannot be completely displayed only by images and videos . 	0
PE	517	On the other hand , the importance of museums and art galleries is plain in terms of education and culture . 	1
PE	518	However , in accordance with recent research , experts suggest the lifestyle of individuals in modern society is unhealthy because they lack of physical exercise and face-to-face communication . 	0
PE	519	Obviously , people who watch exhibitions on TV or internet at home , save the time and money on the road , which is increasingly significant particularly to people in modern society . 	1
PE	520	Because I could find a better way to solve problems . 	0
PE	521	In conclusion , experiences that shape my thinking and the way to live my life are teach me to be a better person . 	1
PE	522	This experience change me to concern about making plan for my future life . 	0
PE	523	Consequently , I start changing myself from spending many thing that I want to saving money for my entire life . 	0
PE	524	These experiences taught me to change my life to be a better person . 	1
PE	525	Moreover , these experiences could make me to make plan for my future life . 	0
PE	526	Besides , experiences could shape me to be more aware about my health . 	0
PE	527	Therefore , instead of interfering children ' s creativity , technology actually encourages children to learn and to create . 	1
PE	528	It is true that TV is one of the prime source of data and information . 	0
PE	529	There are international and local news channels like BBC , CNBC , Etv Gujarati , Etv Marathi etc to keep individuals updated about latest happenings . 	0
PE	530	By watching TV , children can develop skills in extra-curriculum activities . 	1
PE	531	For example , Cooking programs teach about how to make new dishes and similarly , sports events like cricket , football can teach leadership skills , team building skills , communication skills and many more that can help students in their future jobs . 	0
PE	532	Children can effectively learn from watching television 	0
PE	533	TV is an immense source of information and pupils can learn and develop various skills by watching it . 	0
PE	534	But I believe that by allowing students to watch TV at both school and house can adversely impact on their overall growth . 	1
PE	535	If children spend too much time in front of TV , it will negatively impact their health and study . 	1
PE	536	Technology has made life too easy for most children . 	0
PE	537	But on other hand , watching TV for a continuously long hours can adversely impact children health . 	1
PE	538	For example , they can get poor eyesight in early ages of childhood , and also develop back pain . 	0
PE	539	Nonetheless , passion on jobs , in my opinion , can bring actual happiness and help us get promoted in working to earn even more money later on . 	1
PE	540	In conclusion , it is undeniable that income is still a vital determination impacting us on choices of careers . 	1
PE	541	Finally , some people choose a career due to their desire to help others and contribute positively to their countries and societies . 	0
PE	542	Besides , important factors in choosing a job such as level of happiness , satisfaction of jobs , personal relationships , professional skills , working environment , managers and colleagues should not be underestimated . 	0
PE	543	Computer was invented for the benefit of mankind and it has fulfilled its objective . 	0
PE	544	Human life today can ' t be imagined without computers , so not depending on them is out of question . 	0
PE	545	Thus , dependence on computers is not a bad thing . 	1
PE	546	However , one needs to be aware of all the pros and cons and beware of malicious things . 	0
PE	547	The recent case of Wikileaks , leaking confidential data is an example of how computers are harmful . 	0
PE	548	Nevertheless , with all the mentioned demerits , computers have provided security and sophistication too . 	1
PE	549	They have even invaded mental health of humans , for example , FAD ( Facebook Addiction Disorder - excessive use of social networking website Facebook ) . 	0
PE	550	Computers have intruded our lives to the effect that a satellite can peep into our homes and privates lives . 	0
PE	551	From my point of view , computers have an important and inevitable role in economic , business , and other part of societies . 	1
PE	552	However , some people especially young ones use computers extremely and this excessive usage lead to increase stress among them , but computers have brought many advantages to our lives . 	0
PE	553	Computers have revolutionized our lifestyle during last century . 	0
PE	554	People benefit more from coming computers into their lives 	0
PE	555	Many industries use computers to command to robots in order to do many regular tasks , which were carried out by human early . 	0
PE	556	Nowadays , computer can control and perform some routine activities in industries , which were early done by human . 	0
PE	557	Admittedly , by using computers in many industries human ' s role has been reduced . 	0
PE	558	In addition , they make the way of living easier by doing our routine duties . 	1
PE	559	In addition , car companies use computers to simulate and analyze car accident by computers . 	0
PE	560	For example , many processes of production of cars are carrying out by robots , which are controlled by computers . 	0
PE	561	Unfortunately , the unstoppable trend of urbanization makes me only appreciate parts of those classic buildings in the pictures or in museums . 	0
PE	562	I will discuss my view in two main areas . 	0
PE	563	Old buildings are reminders of a city ' s culture and complexity . 	0
PE	564	Historic buildings have intrinsic values , because they are significant symbols of a city . 	1
PE	565	Here are some reasons and examples to illustrate my viewpoint . 	0
PE	566	We certainly do not hope for a reduction for these sorts of taxes . 	0
PE	567	It would be highly unpractical to ask people to adopt a simpler way of life . 	0
PE	568	The biggest risk is not taking any risk 	0
PE	569	" The biggest risk is not taking any risk . " 	0
PE	570	The ones who have a big dream , they need to be brave and dare to live new situations . 	0
PE	571	It is not guaranteed that you are going to achieve your dream if you had planned carefully as the same way when you take risks , but it is more frustrating if you had made plans and then it went wrong . 	0
PE	572	Therefore , it is essential to take chances and believe this is going to work out . 	1
PE	573	Assuming new opportunities is indispensable to have diverse experiences . 	1
PE	574	In fact , life may not be easy ; it will have various challenges especially when you take risks , but in the end , it can be surprisingly wonderful . 	0
PE	575	Also , they can save value things in their life such as time and money , and enjoy they life with the best way . 	0
PE	576	In the beginning , it can be tough to fit in this new place and find any opportunity , but after fighting against the obstacles blocking the way to get what is desired ; it is possible to conquer what they are craving as well as start to build a new life in this other country . 	0
PE	577	In fact , many people are afraid to take risks and fail . 	0
PE	578	Moreover , I have always believed that parents and adults relatives are the best friends and consular for the teenagers , because unfortunately nowadays there are some individuals who cheat the others for gaining more power and money . 	1
PE	579	As a result , experiences of difficulties teach them how to keep a nice mood and have confidence all the time . 	1
PE	580	What ' s more , people who experienced lots of difficulties will be calmer when they are in troubles . 	1
PE	581	From my point of view , I am in favor the former statement that some tough experiences people met before will be helpful in their life path . 	1
PE	582	To start with , hardship makes people realize how to cherish and compliment the common but wonderful little things happened in their life such as , a shining weather , a delicious breakfast and etc . People who have such nice spirit usually know how to find the true love in their life instead of being seduced by greed as to lose themselves in the end . 	0
PE	583	For that reason , some people advocate that some difficulties people met at their early ages will become an invaluable fortune in their future lives . 	0
PE	584	However , some people think it isn ' t supposed to be that case . 	0
PE	585	Most difficult experiences will become valuable lessons 	0
PE	586	There is a famous old saying that failure is the mother of success . 	0
PE	587	Because they already have such experiences of overcoming some difficulties , they are conscious of what to do and how to do when fierce crisis happens . 	0
PE	588	Those people are more likely to achieve their ambitions in their career because they are aware of how to lead people to reach success despite what kind of difficulties are getting in their way . 	0
PE	589	To sum up , I have to concede to the materialistic diversion from treatment to health education and preventative measures . 	1
PE	590	This will yield positive results on not only the people ' s physical and mental development but also their finance . 	1
PE	591	Experiences that have shaped your outlook and the way you live 	0
PE	592	What is more , the ever-increasing huntings are having a heavy toll on rare and specious species . 	0
PE	593	Only when zoos appear are such distinction-driven animals as : giraffe , panda , koala or leopard provided with their own inaccessible territory . 	0
PE	594	In sum , the role of zoos towards both human and animals is undeniably indispensable . 	1
PE	595	It is highly recommended that zoos should be seen with different perspective in order to function at their most efficiency . 	0
PE	596	Many circumstances that I experienced change the way I think . 	1
PE	597	A number of people then may come from any other communities in order to get in to or get the jobs at the university . 	0
PE	598	For example , when I go to office , I use public transport . 	0
PE	599	I see many things such as traffic jam , crowded people at bus stop , and all so crowded people in buses . 	0
PE	600	Thus , many people try to reduce their stress . 	0
PE	601	There are many activities that could relieve those people who are in stress . 	0
PE	602	in my opinion , reducing stress by listening to music , playing sports , and doing meditation are easy and practical ways . 	1
PE	603	First of all , listening to music is a great way to relax . 	1
PE	604	Best ways of reducing stress : listening to music , exercise , meditation 	0
PE	605	Nowadays , we are living in in the world which is absolutely complicated . 	0
PE	606	Everything seem to be rush , and it have a lot of competition . 	0
PE	607	These make people get stress . 	0
PE	608	I will give reasons to support my opinion . 	0
PE	609	To begin with , studying in university taught me to be more prudent person to solve problems . 	1
PE	610	Others believe that television , newspapers and magazines should keep us entertained and therefore they should pay attention to famous people lives as well . 	0
PE	611	Getting to know the theory in this area seems really important for our students . 	0
PE	612	Then , the earlier we jump into this area , the more skillful we will be . 	0
PE	613	Basic economic class can help the students touch the surface of this field 	0
PE	614	In today ' s community , economy becomes the order of the day . 	0
PE	615	For the primary concern , it can provide students a sense of direction in academy . 	1
PE	616	Basic economic class can help the students touch the surface of this field , let them to know what this subject mainly discuss . 	0
PE	617	Thus , in my point of view , although it will take some time on it , high school students should take a course on basic economics . 	1
PE	618	Let me explain it in detail . 	0
PE	619	That will help the students cultivate their own interest and a sense of career orientation . 	0
PE	620	Finally , students may study harder for their economic dreams . 	0
PE	621	The third reason why the death penalty should be banned is the chance that innocent people are wrongly convicted . 	1
PE	622	Moreover , in terms of punishment , living a miserable life with restriction to the world outside and sustaining the feeling of guilt every day in a dark bounded room are much more obsessing than being killed right away . 	0
PE	623	Secondly , capital punishment is certainly not the only option to control the amount of crimes , life imprisonment is just as effective by detaining the criminals in prison for the rest of their lives . 	1
PE	624	In addition , execution does not resolve the consequences of crime , not to mention it could put the criminal ' s family through hardship while the pain of the victim ' s kin is never to be consoled . 	0
PE	625	Although what criminals cause to the society , specifically to the victims , is indeed significantly offensive , they are humans and their lives need to be valued . 	0
PE	626	First of all , it is recognized that every human being has the right to live and no authority is empowered to deprive one of life . 	1
PE	627	However , as the society grows , human rights become more highly respected , " murdering " criminals is therefore immoral and hard to accept . 	1
PE	628	In a world where brutal crimes need to be deterred , it may be true that the death penalty is an efficient retribution to admonish the violence . 	0
PE	629	Capital punishment is a controversial debate in many countries . 	0
PE	630	Capital punishment is necessary or not ? 	0
PE	631	Nowadays , unscrupulous paparazzi constantly follow celebrities just to take a photo while they are eating or training . 	0
PE	632	Newspapers often receive accusations of checkbook journalism ; this means that magazines pay people a lot of money for stories or photos . 	0
PE	633	To conclude , Earth is our home and it should be protected . 	1
PE	634	Any human activity causing harm to Earth should be controlled and alternate ways should be devised to control damage . 	0
PE	635	Creative ideas should be encouraged to leave minimum environmental footprints without compromising quality of life . 	0
PE	636	To add to it , excess emission of carbon dioxide gas mainly by vehicles around the world has increased the average temperature at north pole which in turn has increased water level due to gradual melting of glaciers . 	0
PE	637	Lastly , either industrial waste or domestic waste produced everyday is badly polluting the planet Earth . 	1
PE	638	For instance a large amount of unnoticed industrial waste released in oceans effects aquatic life to a large extent . 	0
PE	639	Harmful chemicals present in industrial waste kills lot of sea creatures in oceans or rivers . 	0
PE	640	Besides , there is also an intimate connection between economy and enterprises , students can also gain knowledge more practical and vivid . 	1
PE	641	Also , we can avoid conflicts among students and teachers which can be enjoyable and productive for both instructor and students . 	0
PE	642	Next , students should choose their classes to have progress in their studies and grades . 	0
PE	643	As children of independent country we should know our rights and opportunities we have in order to achieve our goals and dreams . 	0
PE	644	Not allowing students their desired subjects to be chosen is a restriction of human rights . 	0
PE	645	First of all , as I mentioned above students should have a right to choose what they want to study . 	1
PE	646	In my opinion high school should permit students to choose courses they want for several reasons which are freedom of choice , to have progress in students grades and knowledge as well as to help students explore their aptitude . 	1
PE	647	High school is the time when you decide your future career and particular field you want to concentrate and interested in . 	0
PE	648	Educated high-school students with bright and independent mind 	0
PE	649	Giving chance students to choose their interested fields of study is merit . 	1
PE	650	For example , when I was taking art class everyone shared the same interests and it was easy to understand each other . 	0
PE	651	Setting up a council to monitor the media information to the public could be a practical idea . 	0
PE	652	Playing baseball provided my upper body for hitting and throwing . 	0
PE	653	Soccer , on the other hand , developed my lower body for kicking and endurance for playing full 90-minute-games . 	0
PE	654	Taking the SARS in 2003 as an example , the Chinese government limited the amount of information for public access which therefore causes numerous deaths . 	0
PE	655	Even so , another perspective on this is to prevent the citizen from unnecessary fear and unrest . 	0
PE	656	The major opposing argument is to protect the safety of citizens . 	0
PE	657	In other words , the government should disclose the information to the media in a timely manner , especially for disasters and outbreak of new diseases . 	1
PE	658	Some people prefer to spend their free time indoors . 	0
PE	659	But from my experience , I myself prefer to spend my leisure time outdoors because I strongly feel that it is good for health and keep my body fit . 	1
PE	660	Leisure activities - Spend your free time outdoors or indoors . 	0
PE	661	People often relax themselves by joining leisure activities . 	0
PE	662	One benefit is that doing outdoor activities such as soccer and baseball is good for one ' s health . 	1
PE	663	For instance , last year , I spent my summer time playing soccer and baseball . 	0
PE	664	Also , outdoor activities enable me to socialize with other people and enjoy natural beauty . 	1
PE	665	There are strong advantages to spend leisure time outdoors . 	0
PE	666	Obviously , it is waste of time . 	0
PE	667	People need to put much more effort to keep their living condition . 	0
PE	668	Therefore , lives in the old days is easier than today . 	1
PE	669	They must take only a bus to go to another place . 	0
PE	670	If a subway and a sky train are available here , it will be more convenience to them . 	0
PE	671	For example , people can estimate time from taking a subway train due to the train schedule . 	0
PE	672	On the contrary they cannot do so in case of a bus . 	0
PE	673	Also , this improvement will decrease a bad traffic on the road indirectly . 	1
PE	674	Secondly , the buses provide merely two routes in this community . 	0
PE	675	It is absolutely a major problem . 	0
PE	676	For example , if a place I intend to go is not in the route of buses , I still have to take a bus that does not bring me to my destination but go to the center station first to exchange to another bus . 	0
PE	677	Many believe that advertising has brought great benefits to lives therefore it should be considered a positive activity while others have held a complete different idea about this . 	0
PE	678	Both views will be critiqued before a reasonable conclusion is drawn . 	0
PE	679	Advertising - positive or negative part of our lives 	0
PE	680	Nowadays , the use of advertisement through different forms of media such as newspapers , radio and television has become very prevalent , so it is thought to be a necessary part of today ' s society . 	0
PE	681	Also , to consumers , advertising can bring them many benefits . 	1
PE	682	For example , customers of telecommunication services will have an idea about the current offers of different companies and hence they can compare them and then have a better decision in choosing their internet or mobile phone plans . 	0
PE	683	First , it is generally understood that advertising is carried out with the main purpose of promoting different products and services or encouraging people to consume more . 	0
PE	684	Advertisements are , therefore , very important for many businesses to increase sales and hence profits . 	1
PE	685	From all of these , it is easy to see why the idea that advertising is a positive part of life will garner strong support . 	0
PE	686	However , it can be seen that some people have argued against advertising due to its negative impacts . 	0
PE	687	Children should grow up in a big city ! 	0
PE	688	Taking IT industry for an example , top technical science is published in English . 	0
PE	689	Furthermore , researchers , especially those who work on high-tech , would have wider range of references if they are good at English . 	0
PE	690	Computers and modems bring works to home but these still have many things distract their mind . 	1
PE	691	Doing all jobs at home don ' t make employees attempt to work like this . 	1
PE	692	Hence , the culture heritage and nation identity vanish . 	1
PE	693	Admittedly , opponents may blame that English is making lesser-known languages disappear ever year . 	0
PE	694	In conclusion , in spite of some negative effects , I ' m totally convinced that the prevalent usage of English brings benefits to people and countries all around . 	1
PE	695	However , this is really short-sighted , ignoring the rapid development of native economy and society . 	0
PE	696	But at the same time , actions , like recording , can be taken to protect native languages and cultures . 	0
PE	697	I suggest all youths should learn English owing to its key role in globalization . 	0
PE	698	Some people think that working at home brings to workers and employees too much convenience , but i don ' t . 	0
PE	699	Computers have made it possible for office workers to do their work 	0
PE	700	Then again , the workers must try their best to finish the time limit . 	0
PE	701	The directors manage employers and give them the deadline of projects . 	0
PE	702	Each office has its rules that keep workers do their job as effectively as possible . 	0
PE	703	Pressure is motivation . 	0
PE	704	I have a friend that grew up in the countryside . 	0
PE	705	He said that he had to study a lot to pass the test to enter the university . 	0
PE	706	Moreover they can start looking for potential employees and begin the training . 	0
PE	707	In addition , the younger generations can help them generate new ideas as the students are not bound to restricted workload and they tend to have greater imagination , which can be essentially helpful when they are making a new advertisement or slogan . 	0
PE	708	The purpose of this essay is to discuss what can students and the organizations benefit from the activity that the students sent by their schools to work for companies without salaries . 	0
PE	709	Benefits of students ' unpaid work 	0
PE	710	To begin with , students can learn invaluable experiences through the period of time working for the institutions they are assigned to . 	1
PE	711	In this essay , I would start by analyzing the advantages for doing this for both students and companies , and then I would draw a conclusion at the end . 	0
PE	712	As a result , students might have little idea of the real challenges or the true situation when they enter the workforce after graduation . 	0
PE	713	In most school curriculums , the courses are theoretical and often by instructors speaking to students sitting in the classroom . 	0
PE	714	As for the companies , the unpaid interns can no doubt save some money . 	0
PE	715	For this reason , the internship , although without pay , can give them the experiences that money cannot buy . 	0
PE	716	I do not think that those people with slower pace losing the piano competition can be really happy . 	0
PE	717	In contrast , it is really joyful for me that I can immerse in the joy of the victory and accomplishment . 	0
PE	718	Based on the reasons demonstrated above , I believe that living in a higher pace is better because the advantages of this are qualitatively greater than that of the opposite . 	1
PE	719	In other words , I prefer to live in high pace . 	1
PE	720	For instance , I had spent more time on practicing playing piano so that I won a piano competition , defeating those spending less time on practicing . 	0
PE	721	Hence , from this case we are capable of stating that keeping our pace higher is important . 	1
PE	722	Admittedly , on the other hand , there might be some people proclaiming that with a slower pace can enjoy their lives more because it is not necessary for them to notice the time control or acquire the fame of succeed . 	1
PE	723	However , from my limited understanding , I just doubt the credibility of that saying . 	0
PE	724	It is not to say , of course that other points of view are totally without merit . 	0
PE	725	Still , I am firmly convinced that the reasons I proposed in favor of my own sentiment are much more tenable and plausible . 	0
PE	726	He looked at every aspect that he needed to qualify for the promotion . 	0
PE	727	For example , my boss worked tirelessly for his promotion . 	0
PE	728	Although there are valid arguments to the contrary , it is my belief that the majority of people in the globe have benefited greatly from these powerful and effective means of modern communication . 	1
PE	729	Yet , there remains some disagreement as to whether the overall effect of this innovation has been positive or negative . 	0
PE	730	With the click of a button , the vast amount of information can be transmitted from America to China in just a few seconds . 	0
PE	731	To begin with , mobile phones and other tools of modern communication facilitate not only contact with friends and relatives in faraway places but also global business . 	0
PE	732	With a mobile phone or a laptop , a person can talk or send messages online at a bus stop , in a corner shop or anywhere they could imagine . 	0
PE	733	Furthermore , it is generally felt that the access to these tools of communication is available in every corner of the world . 	0
PE	734	Nevertheless , opponents of modern communications claim that only the more privileged are able to enjoy the benefits . 	0
PE	735	Therefore , it seems that these new forms of communication do bring a great deal of convenience to humankind . 	1
PE	736	If you believe in luck , you would be clueless about where you are heading . 	0
PE	737	They carefully organize the process of achieving their targets and continue to evaluate their progress until they reach the final goal . 	0
PE	738	He was living in an illusion that he can solve his financial issues with this lottery . 	0
PE	739	For example , a friend of mine , who had severe financial constraints , had the habit of buying lottery tickets thinking that one day he would win a lottery . 	0
PE	740	Thirdly , if you work hard , luck too might shine on you and take you some more steps further ahead from your actual target . 	1
PE	741	However , up to this day his luck has not appeared and problems have got further worsened . 	0
PE	742	To sum up , although supporting art will benefit the human beings and the company in short-term interest , I still hold the environment protection for long-term interest . 	1
PE	743	Biodiversity and a more beautiful nature are not only the results of abetter environment but also are the necessities of photography and other types of art . 	0
PE	744	I confess that art is one of the best ways of entertaining human beings , but , with exhaust fumes and acid rain , we do not have the energy and enthusiasm to appreciate the paintings or photographs . 	0
PE	745	Finally , conservation leads us to a higher standard of living . 	1
PE	746	Every university designs its courses according to the need of employers . 	0
PE	747	However , the current job market affects the decision of universities . 	0
PE	748	They must consider the academic record of the student as main criteria of admission . 	0
PE	749	Furthermore , university authority must not be biased on ground of the gender discrimination . 	0
PE	750	They want female candidates for soft natured work like counseling , teaching , designing etc . Therefore , universities follow the requirement of job providers and decide subject suitable for particular gender . 	1
PE	751	They prefer male staff for night shifts . 	0
PE	752	For instance employers need male candidates for the heavy work such as repairing and installation of heavy machine . 	0
PE	753	The job selection criteria are pre decided . 	0
PE	754	When you run into a problem , you can ask your roommates if they can help . 	0
PE	755	It often is the case that your roommates have the skills or knowledge you need . 	0
PE	756	To illustrate , when my computer mysteriously broke down , I dialed up the manufacturer and asked for help . 	0
PE	757	Some of them may have something to offer . 	0
PE	758	To my surprise , one of my roommates noticed my problems and offered to help . 	0
PE	759	They failed to give me any useful solutions . 	0
PE	760	In conclusion , while many people decide to live alone for various reasons , I prefer to live with a roommate , and I always will . 	1
PE	761	He was very good with computers , and he managed to fix the problem quickly . 	0
PE	762	I think single people should live with a roommate , if they want to enjoy their lives . 	0
